age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,native-country,income-per-year
19.0,9.0,0.0,1.0,0.0,0.0,30.0,2,0,4,11,4,13,0.0
45.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,7,0,38,0.0
26.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
38.0,11.0,1.0,1.0,7298.0,0.0,40.0,2,0,2,2,0,38,1.0
36.0,9.0,1.0,1.0,7298.0,0.0,40.0,5,0,2,10,0,38,1.0
33.0,9.0,1.0,1.0,0.0,0.0,20.0,2,0,4,4,1,38,0.0
22.0,10.0,0.0,0.0,0.0,0.0,40.0,5,0,4,10,3,38,0.0
43.0,13.0,1.0,1.0,0.0,0.0,42.0,4,0,4,11,1,38,0.0
56.0,12.0,1.0,1.0,0.0,0.0,25.0,2,0,3,7,1,19,0.0
31.0,13.0,1.0,1.0,0.0,0.0,25.0,2,0,4,9,3,38,0.0
33.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
26.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,7,0,38,0.0
33.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
46.0,7.0,1.0,1.0,0.0,0.0,30.0,1,0,2,13,0,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,0,0,2,0,0,38,1.0
65.0,7.0,0.0,1.0,0.0,0.0,40.0,2,0,6,7,4,38,0.0
40.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,1.0
42.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,2,0,5,38,0.0
26.0,5.0,1.0,1.0,0.0,0.0,40.0,4,0,2,2,0,31,0.0
36.0,6.0,1.0,0.0,0.0,0.0,24.0,2,0,2,7,5,38,0.0
62.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,1.0
43.0,13.0,1.0,1.0,0.0,0.0,45.0,2,0,2,13,0,38,0.0
43.0,13.0,1.0,1.0,0.0,1564.0,45.0,2,0,0,3,1,38,1.0
22.0,9.0,1.0,1.0,0.0,0.0,55.0,2,0,3,11,1,38,0.0
28.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
56.0,10.0,1.0,1.0,0.0,0.0,45.0,4,0,2,11,0,38,0.0
22.0,12.0,1.0,0.0,0.0,0.0,15.0,2,0,4,11,1,38,0.0
57.0,13.0,1.0,0.0,0.0,0.0,45.0,2,0,0,3,1,38,1.0
39.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,11,4,38,0.0
26.0,10.0,1.0,0.0,0.0,0.0,15.0,0,0,4,0,4,38,0.0
17.0,7.0,1.0,1.0,0.0,0.0,10.0,2,0,4,7,3,38,0.0
40.0,11.0,1.0,1.0,0.0,0.0,38.0,5,0,2,6,0,38,1.0
45.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
44.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
20.0,10.0,1.0,0.0,0.0,0.0,10.0,1,0,4,0,3,38,0.0
33.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,2,5,38,0.0
23.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
46.0,14.0,1.0,1.0,0.0,0.0,30.0,4,0,0,3,1,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,11,0,38,0.0
54.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,0,13,1,38,0.0
46.0,3.0,1.0,0.0,0.0,2339.0,45.0,2,0,0,2,1,38,0.0
25.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
46.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,0,11,1,38,0.0
36.0,10.0,1.0,0.0,0.0,0.0,40.0,1,0,2,13,5,38,0.0
23.0,9.0,1.0,0.0,0.0,0.0,25.0,2,0,4,7,1,38,0.0
29.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,5,6,1,38,0.0
44.0,10.0,1.0,0.0,0.0,2415.0,6.0,2,0,2,0,5,38,1.0
19.0,10.0,1.0,0.0,0.0,0.0,16.0,2,0,4,0,3,38,0.0
19.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,4,7,2,38,0.0
35.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,7,5,38,1.0
27.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,4,2,1,38,0.0
46.0,12.0,1.0,1.0,0.0,0.0,40.0,4,0,5,2,1,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,4,7,1,38,0.0
44.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,0.0
45.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,0,5,4,38,0.0
25.0,13.0,1.0,1.0,0.0,0.0,55.0,2,0,2,3,0,38,1.0
52.0,13.0,1.0,1.0,0.0,0.0,50.0,3,0,2,3,0,38,1.0
20.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
28.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,7,1,38,0.0
50.0,13.0,1.0,1.0,0.0,0.0,40.0,5,0,2,10,0,38,1.0
34.0,11.0,1.0,0.0,0.0,0.0,64.0,2,0,0,12,1,38,0.0
28.0,4.0,0.0,1.0,0.0,2179.0,40.0,2,0,2,5,0,32,0.0
41.0,14.0,1.0,1.0,0.0,1977.0,65.0,2,0,2,3,0,38,1.0
28.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
46.0,9.0,1.0,1.0,0.0,0.0,25.0,4,0,2,2,0,38,0.0
32.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,3,0,38,0.0
41.0,10.0,0.0,0.0,0.0,0.0,24.0,1,0,0,7,1,38,0.0
24.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,4,5,4,38,0.0
33.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,0,3,4,38,0.0
46.0,16.0,1.0,1.0,15024.0,0.0,60.0,2,0,2,3,0,38,1.0
31.0,10.0,1.0,1.0,0.0,0.0,40.0,5,0,2,6,0,38,0.0
35.0,8.0,1.0,1.0,0.0,0.0,50.0,2,0,0,2,1,38,1.0
52.0,2.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,25,0.0
30.0,7.0,1.0,0.0,0.0,0.0,19.0,2,0,4,7,3,38,0.0
34.0,7.0,0.0,1.0,0.0,0.0,40.0,1,0,5,6,1,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,40.0,5,0,0,13,4,38,0.0
20.0,10.0,1.0,1.0,0.0,0.0,30.0,2,0,2,11,0,38,0.0
17.0,7.0,1.0,1.0,2176.0,0.0,18.0,2,0,4,5,3,38,0.0
32.0,13.0,1.0,0.0,0.0,0.0,40.0,5,0,2,3,5,38,1.0
29.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,0,4,1,38,0.0
33.0,6.0,1.0,0.0,0.0,0.0,35.0,2,0,4,2,4,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,2,13,0,38,0.0
36.0,14.0,1.0,1.0,0.0,1408.0,40.0,0,0,4,9,1,38,0.0
23.0,9.0,1.0,1.0,0.0,0.0,72.0,2,0,4,5,1,5,0.0
63.0,9.0,1.0,1.0,0.0,0.0,40.0,3,0,2,3,0,38,1.0
47.0,14.0,1.0,1.0,0.0,0.0,40.0,1,0,2,9,0,38,0.0
40.0,13.0,1.0,0.0,2174.0,0.0,40.0,4,0,3,9,1,38,0.0
30.0,12.0,1.0,0.0,0.0,0.0,25.0,2,0,2,7,5,38,1.0
27.0,10.0,0.0,1.0,0.0,1980.0,40.0,2,0,4,2,3,29,0.0
33.0,14.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,1.0
34.0,9.0,0.0,1.0,594.0,0.0,60.0,1,0,4,4,1,38,0.0
34.0,10.0,1.0,0.0,0.0,0.0,40.0,1,0,4,10,1,38,0.0
23.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
42.0,10.0,1.0,0.0,0.0,0.0,40.0,1,0,2,0,5,38,0.0
29.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
45.0,9.0,1.0,0.0,0.0,0.0,28.0,2,0,0,0,1,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,40.0,0,0,4,1,3,38,0.0
44.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,1.0
27.0,5.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,2,25,0.0
20.0,10.0,1.0,1.0,0.0,0.0,35.0,2,0,4,11,1,38,0.0
44.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,6,3,4,38,0.0
51.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
20.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
19.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,4,6,3,38,0.0
45.0,10.0,1.0,1.0,0.0,0.0,55.0,3,0,2,2,0,38,1.0
60.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
44.0,9.0,1.0,0.0,0.0,0.0,40.0,4,0,2,11,5,38,1.0
40.0,11.0,0.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,1.0
30.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,3,5,38,0.0
38.0,10.0,0.0,1.0,0.0,0.0,50.0,2,0,2,13,0,38,0.0
23.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,2,13,0,38,0.0
44.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,4,4,3,38,0.0
54.0,9.0,0.0,1.0,0.0,0.0,40.0,1,0,2,13,0,38,0.0
32.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,0.0
50.0,2.0,1.0,1.0,0.0,0.0,40.0,2,0,3,2,4,38,0.0
24.0,13.0,1.0,0.0,0.0,0.0,20.0,2,0,4,12,1,38,0.0
37.0,9.0,1.0,0.0,0.0,0.0,60.0,2,0,2,0,5,38,0.0
52.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,0,13,4,38,0.0
38.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
49.0,14.0,1.0,1.0,0.0,1977.0,45.0,2,0,2,3,0,38,1.0
30.0,13.0,1.0,0.0,0.0,0.0,16.0,2,0,2,12,5,38,1.0
60.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,4,38,1.0
35.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
30.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,4,13,1,38,0.0
67.0,11.0,1.0,0.0,0.0,0.0,24.0,2,0,0,7,1,38,0.0
46.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
17.0,5.0,1.0,1.0,0.0,0.0,6.0,2,0,4,7,1,38,0.0
22.0,10.0,1.0,1.0,0.0,0.0,30.0,2,0,4,5,3,38,0.0
27.0,6.0,1.0,1.0,0.0,0.0,40.0,2,0,4,7,1,38,0.0
23.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,4,7,4,38,0.0
33.0,12.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,31,0.0
43.0,10.0,1.0,1.0,0.0,0.0,20.0,4,0,2,2,0,38,0.0
28.0,13.0,1.0,1.0,0.0,0.0,20.0,5,0,4,9,1,38,0.0
41.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,3,2,4,38,0.0
25.0,10.0,0.0,0.0,0.0,0.0,20.0,2,0,3,0,3,38,0.0
59.0,9.0,1.0,1.0,0.0,0.0,45.0,1,0,2,13,0,38,0.0
45.0,13.0,1.0,0.0,0.0,0.0,40.0,1,0,0,9,4,38,0.0
38.0,13.0,1.0,1.0,15024.0,0.0,60.0,2,0,2,11,0,38,1.0
40.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,4,7,1,38,0.0
46.0,9.0,1.0,1.0,0.0,0.0,40.0,0,0,0,0,1,38,0.0
35.0,12.0,1.0,0.0,0.0,0.0,60.0,2,0,4,3,1,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,25.0,2,0,0,9,4,38,0.0
33.0,13.0,1.0,1.0,0.0,0.0,20.0,2,0,4,2,3,38,0.0
41.0,9.0,1.0,0.0,0.0,0.0,36.0,2,0,0,0,4,38,0.0
20.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,6,3,38,0.0
23.0,3.0,1.0,1.0,0.0,0.0,40.0,2,0,4,7,3,7,0.0
26.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,4,9,1,38,0.0
23.0,9.0,1.0,1.0,0.0,0.0,40.0,1,0,4,4,1,30,0.0
62.0,9.0,1.0,1.0,0.0,0.0,40.0,1,0,2,13,0,38,0.0
52.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
58.0,10.0,1.0,0.0,0.0,0.0,42.0,2,0,0,7,4,9,0.0
25.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
24.0,13.0,0.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
19.0,10.0,1.0,1.0,0.0,0.0,8.0,2,0,4,10,3,38,0.0
43.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
47.0,9.0,0.0,0.0,0.0,0.0,40.0,1,0,5,0,4,38,0.0
39.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,7,4,38,0.0
49.0,11.0,1.0,1.0,0.0,1380.0,42.0,2,0,3,5,4,38,0.0
32.0,11.0,1.0,1.0,0.0,0.0,45.0,2,0,4,2,1,38,0.0
34.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,1.0
28.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,0,2,1,38,0.0
25.0,10.0,0.0,0.0,0.0,0.0,20.0,2,0,4,0,1,38,0.0
34.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,1.0
38.0,13.0,1.0,1.0,15024.0,0.0,80.0,3,0,2,3,0,38,1.0
50.0,9.0,1.0,1.0,7688.0,0.0,50.0,2,0,2,3,0,38,1.0
24.0,10.0,0.0,1.0,0.0,0.0,50.0,1,0,0,5,1,38,0.0
37.0,10.0,1.0,1.0,0.0,0.0,45.0,1,0,2,12,0,38,1.0
44.0,10.0,1.0,1.0,0.0,0.0,58.0,2,0,0,6,4,38,1.0
28.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,11,5,38,0.0
42.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
74.0,10.0,1.0,0.0,0.0,0.0,9.0,2,0,0,0,1,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,50.0,4,0,2,2,0,38,0.0
44.0,14.0,1.0,1.0,0.0,0.0,40.0,4,0,2,9,0,38,0.0
44.0,7.0,0.0,0.0,0.0,0.0,46.0,2,0,0,6,4,32,0.0
26.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,6,1,38,0.0
36.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,7,0,38,0.0
41.0,12.0,1.0,0.0,0.0,0.0,50.0,2,0,2,3,5,38,1.0
67.0,15.0,1.0,1.0,20051.0,0.0,48.0,2,0,2,9,0,38,1.0
39.0,8.0,1.0,1.0,0.0,0.0,50.0,1,0,2,12,0,38,0.0
57.0,2.0,0.0,0.0,0.0,0.0,30.0,2,0,6,8,1,38,0.0
29.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,5,2,1,38,0.0
31.0,13.0,1.0,0.0,0.0,0.0,45.0,3,0,4,4,1,38,0.0
44.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
29.0,16.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,3,38,0.0
30.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,5,4,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,13,1,38,0.0
27.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,11,0,38,0.0
32.0,9.0,1.0,0.0,0.0,0.0,45.0,2,0,4,5,1,38,0.0
58.0,6.0,1.0,0.0,0.0,0.0,8.0,2,0,2,7,5,38,0.0
35.0,10.0,1.0,1.0,0.0,0.0,40.0,1,0,2,10,0,38,0.0
21.0,9.0,1.0,1.0,0.0,0.0,36.0,2,0,4,5,3,38,0.0
28.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,4,38,0.0
46.0,10.0,1.0,1.0,0.0,0.0,50.0,4,0,0,3,1,38,0.0
36.0,9.0,1.0,0.0,0.0,0.0,40.0,4,0,5,7,4,38,0.0
72.0,7.0,1.0,0.0,0.0,0.0,40.0,2,0,6,0,4,38,0.0
35.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,2,6,5,38,0.0
33.0,11.0,0.0,0.0,0.0,0.0,40.0,0,0,0,2,4,38,1.0
69.0,7.0,1.0,0.0,0.0,0.0,40.0,2,0,4,6,1,38,0.0
35.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,32.0,2,0,2,12,5,38,0.0
30.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,2,7,0,25,0.0
28.0,13.0,1.0,1.0,0.0,0.0,55.0,2,0,4,13,1,38,0.0
54.0,13.0,1.0,1.0,0.0,0.0,35.0,2,0,2,11,0,38,1.0
47.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,1.0
24.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,4,5,4,38,0.0
52.0,13.0,1.0,1.0,0.0,0.0,60.0,4,0,2,9,0,38,1.0
20.0,9.0,0.0,1.0,0.0,0.0,48.0,2,0,4,5,3,38,0.0
43.0,14.0,1.0,1.0,5013.0,0.0,45.0,3,0,2,3,0,38,0.0
45.0,4.0,1.0,0.0,0.0,0.0,40.0,2,0,5,7,4,25,0.0
29.0,9.0,1.0,1.0,0.0,0.0,35.0,4,0,5,2,1,38,0.0
47.0,14.0,1.0,1.0,0.0,0.0,42.0,2,0,0,3,4,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
51.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,0.0
17.0,7.0,1.0,1.0,0.0,0.0,12.0,2,0,4,11,3,38,0.0
37.0,11.0,1.0,1.0,0.0,1977.0,40.0,2,0,2,2,0,38,1.0
27.0,16.0,1.0,0.0,0.0,0.0,70.0,2,0,4,9,1,38,0.0
29.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,5,38,1.0
36.0,12.0,1.0,0.0,0.0,0.0,35.0,4,0,0,11,4,38,0.0
58.0,13.0,1.0,0.0,0.0,0.0,40.0,1,0,4,9,1,38,0.0
26.0,10.0,1.0,1.0,0.0,0.0,45.0,4,0,2,2,0,38,0.0
57.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,1.0
59.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
31.0,13.0,1.0,1.0,0.0,0.0,40.0,4,0,4,12,1,38,0.0
21.0,10.0,1.0,0.0,0.0,0.0,24.0,2,0,4,11,3,38,0.0
29.0,10.0,1.0,1.0,0.0,0.0,60.0,2,0,4,0,1,38,0.0
18.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,4,7,3,38,0.0
52.0,6.0,1.0,1.0,0.0,1887.0,47.0,2,0,2,2,0,38,1.0
57.0,13.0,1.0,1.0,0.0,0.0,80.0,3,0,0,9,1,38,0.0
60.0,4.0,1.0,1.0,0.0,0.0,48.0,2,0,4,13,1,38,1.0
31.0,13.0,1.0,1.0,7688.0,0.0,40.0,2,0,2,9,0,1,1.0
23.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,11,3,38,0.0
42.0,15.0,1.0,1.0,0.0,1902.0,50.0,4,0,2,9,0,38,1.0
25.0,10.0,1.0,1.0,2174.0,0.0,40.0,2,0,4,12,1,38,0.0
49.0,13.0,1.0,0.0,0.0,0.0,45.0,2,0,4,9,1,38,0.0
32.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,12,1,38,0.0
19.0,10.0,1.0,1.0,0.0,0.0,28.0,2,0,4,0,3,38,0.0
60.0,4.0,1.0,0.0,0.0,0.0,40.0,2,0,0,7,1,38,0.0
42.0,5.0,1.0,1.0,0.0,0.0,40.0,1,0,2,7,0,38,0.0
35.0,12.0,1.0,1.0,0.0,0.0,40.0,4,0,4,4,1,38,0.0
48.0,9.0,0.0,0.0,0.0,0.0,37.0,2,0,4,0,4,38,0.0
51.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
29.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
36.0,9.0,0.0,1.0,0.0,0.0,40.0,1,0,5,3,1,38,0.0
17.0,6.0,1.0,0.0,0.0,0.0,21.0,2,0,4,7,3,38,0.0
52.0,14.0,1.0,0.0,6849.0,0.0,60.0,2,0,0,9,1,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,5,0,38,0.0
26.0,13.0,1.0,1.0,1055.0,0.0,40.0,1,0,4,9,3,38,0.0
27.0,13.0,1.0,0.0,0.0,0.0,20.0,2,0,4,7,3,38,0.0
39.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,4,5,3,38,0.0
30.0,9.0,0.0,1.0,0.0,0.0,45.0,2,0,2,13,0,38,0.0
50.0,9.0,1.0,1.0,0.0,0.0,32.0,4,0,2,3,0,38,0.0
52.0,13.0,1.0,1.0,0.0,0.0,55.0,3,0,2,11,0,38,0.0
46.0,15.0,1.0,1.0,15024.0,0.0,45.0,2,0,2,9,0,38,1.0
23.0,13.0,1.0,0.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
45.0,7.0,0.0,0.0,0.0,0.0,20.0,2,0,6,7,1,38,0.0
65.0,5.0,0.0,0.0,0.0,0.0,24.0,2,0,6,8,4,38,0.0
29.0,11.0,1.0,1.0,0.0,0.0,55.0,2,0,2,13,0,38,0.0
47.0,5.0,1.0,1.0,0.0,0.0,40.0,2,0,3,5,4,7,0.0
30.0,9.0,0.0,1.0,0.0,0.0,60.0,2,0,4,4,3,38,0.0
34.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,11,0,38,1.0
38.0,9.0,1.0,1.0,0.0,0.0,64.0,4,0,2,11,0,38,0.0
33.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
49.0,13.0,1.0,1.0,0.0,0.0,26.0,2,0,2,11,0,38,1.0
47.0,10.0,0.0,0.0,0.0,0.0,40.0,4,0,4,7,4,38,0.0
49.0,6.0,0.0,0.0,0.0,0.0,40.0,1,0,5,7,4,38,0.0
43.0,10.0,1.0,1.0,15024.0,0.0,60.0,2,0,2,2,0,38,1.0
30.0,13.0,0.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,1.0
58.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,2,2,0,38,0.0
19.0,9.0,1.0,0.0,0.0,0.0,14.0,2,0,4,7,3,38,0.0
21.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,1,38,0.0
33.0,13.0,1.0,1.0,15024.0,0.0,60.0,2,0,2,3,0,38,1.0
47.0,3.0,1.0,1.0,0.0,0.0,50.0,3,0,2,13,0,4,0.0
52.0,16.0,1.0,1.0,0.0,0.0,60.0,4,0,2,9,0,38,1.0
26.0,9.0,1.0,1.0,0.0,0.0,55.0,2,0,0,2,1,38,0.0
60.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
21.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
36.0,10.0,1.0,1.0,5178.0,0.0,50.0,2,0,2,11,0,38,1.0
31.0,10.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
50.0,16.0,1.0,1.0,0.0,0.0,40.0,3,0,5,9,1,38,1.0
31.0,9.0,1.0,0.0,0.0,0.0,40.0,1,0,0,0,4,38,0.0
71.0,9.0,1.0,1.0,0.0,0.0,15.0,2,0,2,2,0,38,0.0
30.0,13.0,1.0,1.0,0.0,0.0,40.0,5,0,2,12,0,38,1.0
20.0,10.0,1.0,1.0,0.0,0.0,20.0,2,0,4,7,3,38,0.0
24.0,9.0,1.0,1.0,4101.0,0.0,50.0,2,0,4,3,2,38,0.0
35.0,16.0,0.0,1.0,0.0,0.0,40.0,2,0,2,9,0,35,1.0
38.0,10.0,1.0,0.0,0.0,0.0,45.0,5,0,5,3,1,38,0.0
27.0,9.0,1.0,0.0,0.0,0.0,32.0,2,0,4,6,3,38,0.0
29.0,10.0,0.0,0.0,0.0,0.0,40.0,5,0,4,0,4,29,0.0
34.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
44.0,4.0,1.0,1.0,0.0,0.0,35.0,2,0,2,2,0,38,0.0
43.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,1.0
44.0,8.0,0.0,1.0,0.0,0.0,40.0,4,0,2,5,0,38,1.0
35.0,14.0,1.0,1.0,0.0,0.0,60.0,2,0,4,11,1,38,0.0
27.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
43.0,14.0,1.0,1.0,0.0,0.0,38.0,1,0,4,9,1,38,0.0
20.0,10.0,1.0,0.0,0.0,0.0,25.0,2,0,4,11,1,38,0.0
42.0,12.0,1.0,0.0,8614.0,0.0,40.0,2,0,0,9,4,38,1.0
27.0,10.0,1.0,1.0,3411.0,0.0,40.0,5,0,2,13,0,38,0.0
42.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
24.0,5.0,1.0,1.0,0.0,1721.0,40.0,2,0,4,6,1,38,0.0
48.0,10.0,1.0,1.0,0.0,0.0,40.0,0,0,0,3,1,38,0.0
17.0,7.0,1.0,1.0,0.0,0.0,10.0,4,0,4,4,3,38,0.0
33.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
50.0,9.0,1.0,1.0,0.0,0.0,50.0,3,0,2,11,0,38,1.0
22.0,9.0,1.0,0.0,2597.0,0.0,40.0,2,0,4,11,3,38,0.0
17.0,8.0,1.0,1.0,0.0,0.0,16.0,2,0,4,7,3,38,0.0
32.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,25,0.0
31.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,4,2,1,38,0.0
58.0,9.0,1.0,1.0,0.0,0.0,50.0,4,0,6,3,1,38,0.0
29.0,9.0,1.0,1.0,0.0,0.0,48.0,1,0,4,10,3,38,0.0
37.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,31,1.0
34.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,2,2,0,38,1.0
23.0,10.0,0.0,1.0,0.0,0.0,40.0,1,0,5,3,4,38,0.0
